country_code,zip,city,state,stateCode,province,province_code,community,community_code,latitude,longitude
CH,6832,Seseglio,Ticino,TI,Mendrisio District,2106,Chiasso,5250,45.8283,8.9998
CH,6832,Pedrinate,Ticino,TI,Mendrisio District,2106,Chiasso,5250,45.8251,9.0158
CH,6833,Vacallo,Ticino,TI,Mendrisio District,2106,Vacallo,5268,45.847,9.0364
CH,6834,Morbio Inferiore,Ticino,TI,Mendrisio District,2106,Morbio Inferiore,5257,45.8497,9.0215
CH,6835,Morbio Superiore,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.867,9.0397
CH,6836,Serfontana,Ticino,TI,Mendrisio District,2106,Morbio Inferiore,5257,45.8497,9.0216
CH,6837,Caneggio,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.8764,9.0479
CH,6837,Bruzella,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.8871,9.0568
CH,6838,Scudellate,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.9229,9.0415
CH,6838,Cabbio,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.9009,9.0604
CH,6838,Muggio,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.9115,9.0354
CH,6839,Sagno,Ticino,TI,Mendrisio District,2106,Breggia,5269,45.8612,9.0446
CH,6850,Mendrisio,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8748,8.9811
CH,6850,Mendrisio Borgo,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8862,8.9929
CH,6850,Mendrisio Stazione,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8862,8.9929
CH,6852,Genestrerio,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8501,8.9573
CH,6853,Ligornetto,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8631,8.9546
CH,6854,S. Pietro,Ticino,TI,Mendrisio District,2106,Stabio,5266,45.8579,8.9354
CH,6855,Stabio,Ticino,TI,Mendrisio District,2106,Stabio,5266,45.8456,8.9324
CH,6862,Rancate,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8755,8.9705
CH,6863,Besazio,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8714,8.9539
CH,6864,Arzo,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.88,8.9399
CH,6865,Tremona,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8808,8.959
CH,6866,Meride,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8992,8.9429
CH,6872,Somazzo,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.9017,9.0061
CH,6872,Salorino,Ticino,TI,Mendrisio District,2106,Mendrisio,5254,45.8873,9.003
CH,6873,Corteglia,Ticino,TI,Mendrisio District,2106,Castel San Pietro,5249,45.8621,8.9934
CH,6874,Castel San Pietro,Ticino,TI,Mendrisio District,2106,Castel San Pietro,5249,45.8654,9.0085
CH,6875,Casima,Ticino,TI,Mendrisio District,2106,Castel San Pietro,5249,45.893,9.0354
CH,6875,Monte,Ticino,TI,Mendrisio District,2106,Castel San Pietro,5249,45.8831,9.0225
CH,6875,Campora,Ticino,TI,Mendrisio District,2106,Castel San Pietro,5249,45.8745,9.0187
CH,6877,Coldrerio,Ticino,TI,Mendrisio District,2106,Coldrerio,5251,45.854,8.986
CH,6883,Novazzano,Ticino,TI,Mendrisio District,2106,Novazzano,5260,45.8428,8.9785
CH,6526,Prosito,Ticino,TI,Riviera District,2107,Riviera,5287,46.281,8.9411
CH,6527,Lodrino,Ticino,TI,Riviera District,2107,Riviera,5287,46.305,8.9686
CH,6703,Osogna,Ticino,TI,Riviera District,2107,Riviera,5287,46.3262,9.0212
CH,6705,Cresciano,Ticino,TI,Riviera District,2107,Riviera,5287,46.3027,9.0324
CH,6707,Iragna,Ticino,TI,Riviera District,2107,Riviera,5287,46.3248,8.9395
CH,6710,Biasca Stazione,Ticino,TI,Riviera District,2107,Biasca,5281,46.3597,8.9697
CH,6710,Biasca,Ticino,TI,Riviera District,2107,Biasca,5281,46.3665,9.0226
CH,6670,Avegno,Ticino,TI,Vallemaggia District,2108,Avegno Gordevio,5324,46.2037,8.7645
CH,6672,Gordevio,Ticino,TI,Vallemaggia District,2108,Avegno Gordevio,5324,46.2325,8.7665
CH,6673,Maggia,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2661,8.7331
CH,6674,Someo,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.288,8.641
CH,6674,Riveo,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2803,8.6049
CH,6675,Cevio,Ticino,TI,Vallemaggia District,2108,Cevio,5310,46.3042,8.5955
CH,6676,Bignasco,Ticino,TI,Vallemaggia District,2108,Cevio,5310,46.3422,8.594
CH,6677,Moghegno,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2391,8.6869
CH,6677,Aurigeno,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2225,8.7175
CH,6678,Giumaglio,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2958,8.6819
CH,6678,Lodano,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.2522,8.6581
CH,6678,Coglio,Ticino,TI,Vallemaggia District,2108,Maggia,5317,46.288,8.7071
CH,6682,Linescio,Ticino,TI,Vallemaggia District,2108,Linescio,5315,46.3122,8.5768
CH,6683,Cerentino,Ticino,TI,Vallemaggia District,2108,Cerentino,5309,46.3099,8.5437
CH,6683,Niva (Vallemaggia),Ticino,TI,Vallemaggia District,2108,Campo (Vallemaggia),5307,46.2763,8.542
CH,6684,Cimalmotto,Ticino,TI,Vallemaggia District,2108,Campo (Vallemaggia),5307,46.2748,8.4683
CH,6684,Campo (Vallemaggia),Ticino,TI,Vallemaggia District,2108,Campo (Vallemaggia),5307,46.2842,8.5061
CH,6685,Bosco/Gurin,Ticino,TI,Vallemaggia District,2108,Bosco/Gurin,5304,46.3203,8.484
CH,6690,S. Carlo (Val Bavona),Ticino,TI,Vallemaggia District,2108,Cevio,5310,46.4277,8.5021
CH,6690,Cavergno,Ticino,TI,Vallemaggia District,2108,Cevio,5310,46.3733,8.5357
CH,6692,Brontallo,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.3581,8.6192
CH,6692,Menzonio,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.3554,8.6557
CH,6693,Broglio,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.3715,8.6747
CH,6694,Prato-Sornico,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.3976,8.6942
CH,6695,Piano di Peccia,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.4294,8.5874
CH,6695,Peccia,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.4061,8.6407
CH,6696,Fusio,Ticino,TI,Vallemaggia District,2108,Lavizzara,5323,46.4576,8.6418
CH,6377,Seelisberg,Uri,UR,Uri,400,Seelisberg,1215,46.9634,8.5748
CH,6441,Rütli,Uri,UR,Uri,400,Seelisberg,1215,46.9696,8.5983
CH,6452,Sisikon,Uri,UR,Uri,400,Sisikon,1217,46.941,8.6267
CH,6454,Flüelen,Uri,UR,Uri,400,Flüelen,1207,46.9143,8.6391
CH,6460,Altdorf UR,Uri,UR,Uri,400,Altdorf (UR),1201,46.8877,8.6414
CH,6460,Altdorf UR 1,Uri,UR,Uri,400,Altdorf (UR),1201,46.8883,8.6409
CH,6460,Altdorf UR 2,Uri,UR,Uri,400,Altdorf (UR),1201,46.8883,8.6409
CH,6461,Isenthal,Uri,UR,Uri,400,Isenthal,1211,46.8866,8.5253
CH,6462,Seedorf UR,Uri,UR,Uri,400,Seedorf (UR),1214,46.8825,8.5882
CH,6463,Bürglen UR,Uri,UR,Uri,400,Bürglen (UR),1205,46.8854,8.6897
CH,6464,Spiringen,Uri,UR,Uri,400,Spiringen,1218,46.876,8.7352
CH,6465,Unterschächen,Uri,UR,Uri,400,Unterschächen,1219,46.8476,8.7868
CH,6466,Bauen,Uri,UR,Uri,400,Seedorf (UR),1214,46.9299,8.5819
CH,6467,Schattdorf,Uri,UR,Uri,400,Schattdorf,1213,46.8565,8.6521
CH,6468,Attinghausen,Uri,UR,Uri,400,Attinghausen,1203,46.8535,8.5985
CH,6469,Haldi b. Schattdorf,Uri,UR,Uri,400,Schattdorf,1213,46.8451,8.6862
CH,6472,Erstfeld,Uri,UR,Uri,400,Erstfeld,1206,46.8124,8.6023
CH,6473,Silenen,Uri,UR,Uri,400,Silenen,1216,46.8042,8.6915
CH,6474,Amsteg,Uri,UR,Uri,400,Silenen,1216,46.7793,8.6544
CH,6475,Bristen,Uri,UR,Uri,400,Silenen,1216,46.7724,8.7632
CH,6476,Intschi,Uri,UR,Uri,400,Gurtnellen,1209,46.7712,8.6323
CH,6482,Gurtnellen,Uri,UR,Uri,400,Gurtnellen,1209,46.7352,8.6205
CH,6484,Wassen UR,Uri,UR,Uri,400,Wassen,1220,46.6974,8.597
CH,6485,Meien,Uri,UR,Uri,400,Wassen,1220,46.7338,8.5119
CH,6487,Göschenen,Uri,UR,Uri,400,Göschenen,1208,46.6639,8.4988
CH,6490,Andermatt,Uri,UR,Uri,400,Andermatt,1202,46.6205,8.6314
CH,6491,Realp,Uri,UR,Uri,400,Realp,1212,46.5803,8.4701
CH,6493,Hospental,Uri,UR,Uri,400,Hospental,1210,46.6066,8.5617
CH,8751,Urnerboden,Uri,UR,Uri,400,Spiringen,1218,46.8796,8.9019
CH,1844,Villeneuve VD,Vaud,VD,Aigle District,2221,Villeneuve (VD),5414,46.4062,6.9685
CH,1845,Noville,Vaud,VD,Aigle District,2221,Noville,5408,46.3939,6.883
CH,1846,Chessel,Vaud,VD,Aigle District,2221,Chessel,5403,46.3534,6.8958
CH,1847,Rennaz,Vaud,VD,Aigle District,2221,Rennaz,5412,46.3758,6.9184
CH,1852,Roche VD,Vaud,VD,Aigle District,2221,Roche (VD),5413,46.3598,6.9252
CH,1853,Yvorne,Vaud,VD,Aigle District,2221,Yvorne,5415,46.339,6.9458
CH,1854,Leysin,Vaud,VD,Aigle District,2221,Leysin,5407,46.3525,7.0111
CH,1856,Corbeyrier,Vaud,VD,Aigle District,2221,Corbeyrier,5404,46.3736,6.9855
CH,1860,Aigle,Vaud,VD,Aigle District,2221,Aigle,5401,46.3147,6.9716
CH,1862,La Comballaz,Vaud,VD,Aigle District,2221,Ormont-Dessous,5410,46.3769,7.0778
CH,1862,Les Mosses,Vaud,VD,Aigle District,2221,Ormont-Dessous,5410,46.3943,7.1052
CH,1863,Le Sépey,Vaud,VD,Aigle District,2221,Ormont-Dessous,5410,46.3731,7.0478
CH,1864,Vers-l'Eglise,Vaud,VD,Aigle District,2221,Ormont-Dessus,5411,46.3589,7.1178
CH,1865,Les Diablerets,Vaud,VD,Aigle District,2221,Ormont-Dessus,5411,46.3439,7.1757
CH,1866,La Forclaz VD,Vaud,VD,Aigle District,2221,Ormont-Dessous,5410,46.3425,7.0799
CH,1867,St-Triphon,Vaud,VD,Aigle District,2221,Ollon,5409,46.2848,6.9717
CH,1867,Panex,Vaud,VD,Aigle District,2221,Ollon,5409,46.3164,7.0267
CH,1867,Ollon VD,Vaud,VD,Aigle District,2221,Ollon,5409,46.2875,7.0022
CH,1880,Les Posses-sur-Bex,Vaud,VD,Aigle District,2221,Bex,5402,46.2742,7.0458
CH,1880,Fenalet-sur-Bex,Vaud,VD,Aigle District,2221,Bex,5402,46.2756,7.0316
CH,1880,Frenières-sur-Bex,Vaud,VD,Aigle District,2221,Bex,5402,46.2427,7.065
CH,1880,Les Plans-sur-Bex,Vaud,VD,Aigle District,2221,Bex,5402,46.2446,7.1149
CH,1880,Bex,Vaud,VD,Aigle District,2221,Bex,5402,46.2479,7.0182
CH,1882,Gryon,Vaud,VD,Aigle District,2221,Gryon,5405,46.2868,7.1252
CH,1884,Huémoz,Vaud,VD,Aigle District,2221,Ollon,5409,46.2955,7.0191
CH,1884,Arveyes,Vaud,VD,Aigle District,2221,Ollon,5409,46.2879,7.0593
CH,1884,Villars-sur-Ollon,Vaud,VD,Aigle District,2221,Ollon,5409,46.3161,7.0871
CH,1885,Chesières,Vaud,VD,Aigle District,2221,Ollon,5409,46.3047,7.0418
CH,1892,Morcles,Vaud,VD,Aigle District,2221,Lavey-Morcles,5406,46.2056,7.048
CH,1892,Lavey-Village,Vaud,VD,Aigle District,2221,Lavey-Morcles,5406,46.2149,7.0287
CH,1892,Lavey-les-Bains,Vaud,VD,Aigle District,2221,Lavey-Morcles,5406,46.2042,7.0179
CH,1082,Corcelles-le-Jorat,Vaud,VD,Broye-Vully District,2222,Corcelles-le-Jorat,5785,46.6013,6.7308
CH,1085,Vulliens,Vaud,VD,Broye-Vully District,2222,Vulliens,5803,46.6227,6.7936
CH,1088,Ropraz,Vaud,VD,Broye-Vully District,2222,Ropraz,5798,46.6109,6.7537
CH,1509,Vucherens,Vaud,VD,Broye-Vully District,2222,Vucherens,5692,46.6269,6.7759
CH,1510,Moudon,Vaud,VD,Broye-Vully District,2222,Moudon,5678,46.672,6.7921
CH,1510,Syens,Vaud,VD,Broye-Vully District,2222,Syens,5688,46.6429,6.7782
CH,1512,Chavannes-sur-Moudon,Vaud,VD,Broye-Vully District,2222,Chavannes-sur-Moudon,5665,46.6597,6.8188
CH,1513,Hermenches,Vaud,VD,Broye-Vully District,2222,Hermenches,5673,46.6374,6.7546
CH,1513,Rossenges,Vaud,VD,Broye-Vully District,2222,Rossenges,5684,46.6543,6.775
CH,1514,Bussy-sur-Moudon,Vaud,VD,Broye-Vully District,2222,Bussy-sur-Moudon,5663,46.6904,6.8096
CH,1515,Villars-le-Comte,Vaud,VD,Broye-Vully District,2222,Villars-le-Comte,5690,46.7135,6.8018
CH,1521,Curtilles,Vaud,VD,Broye-Vully District,2222,Curtilles,5669,46.7005,6.8506
CH,1522,Lucens,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.7093,6.8375
CH,1522,Oulens-sur-Lucens,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.7076,6.8142
CH,1523,Granges-près-Marnand,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7672,6.887
CH,1524,Marnand,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7611,6.9046
CH,1525,Henniez,Vaud,VD,Broye-Vully District,2222,Henniez,5819,46.7426,6.8848
CH,1525,Seigneux,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7283,6.8779
CH,1526,Forel-sur-Lucens,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.7264,6.8242
CH,1526,Cremin,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.7235,6.8406
CH,1530,Payerne,Vaud,VD,Broye-Vully District,2222,Payerne,5822,46.825,6.9299
CH,1534,Sassel,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.777,6.8593
CH,1535,Combremont-le-Grand,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.765,6.8225
CH,1536,Combremont-le-Petit,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7461,6.8037
CH,1537,Champtauroz,Vaud,VD,Broye-Vully District,2222,Champtauroz,5812,46.759,6.7863
CH,1538,Treytorrens (Payerne),Vaud,VD,Broye-Vully District,2222,Treytorrens (Payerne),5828,46.7748,6.8024
CH,1543,Grandcour,Vaud,VD,Broye-Vully District,2222,Grandcour,5817,46.8724,6.9324
CH,1545,Chevroux,Vaud,VD,Broye-Vully District,2222,Chevroux,5813,46.902,6.8992
CH,1551,Vers-chez-Perrin,Vaud,VD,Broye-Vully District,2222,Payerne,5822,46.798,6.9479
CH,1552,Trey,Vaud,VD,Broye-Vully District,2222,Trey,5827,46.7749,6.9232
CH,1554,Sédeilles,Vaud,VD,Broye-Vully District,2222,Villarzel,5830,46.7428,6.9302
CH,1554,Rossens VD,Vaud,VD,Broye-Vully District,2222,Villarzel,5830,46.7331,6.9227
CH,1555,Villarzel,Vaud,VD,Broye-Vully District,2222,Villarzel,5830,46.7438,6.9091
CH,1562,Corcelles-près-Payerne,Vaud,VD,Broye-Vully District,2222,Corcelles-près-Payerne,5816,46.8425,6.9661
CH,1565,Missy,Vaud,VD,Broye-Vully District,2222,Missy,5821,46.8761,6.9739
CH,1580,Oleyres,Vaud,VD,Broye-Vully District,2222,Avenches,5451,46.855,7.0409
CH,1580,Donatyre,Vaud,VD,Broye-Vully District,2222,Avenches,5451,46.8726,7.0601
CH,1580,Avenches,Vaud,VD,Broye-Vully District,2222,Avenches,5451,46.8876,7.0387
CH,1584,Villars-le-Grand,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9054,6.9986
CH,1585,Salavaux,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9149,7.0361
CH,1585,Bellerive VD,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9255,7.022
CH,1585,Cotterd,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9232,7.0273
CH,1586,Vallamand,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9303,7.0426
CH,1587,Constantine,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9103,7.0119
CH,1587,Montmagny,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9265,7.006
CH,1588,Cudrefin,Vaud,VD,Broye-Vully District,2222,Cudrefin,5456,46.9597,7.0127
CH,1589,Chabrey,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.942,6.9647
CH,1595,Faoug,Vaud,VD,Broye-Vully District,2222,Faoug,5458,46.9068,7.0726
CH,1682,Dompierre VD,Vaud,VD,Broye-Vully District,2222,Dompierre (VD),5671,46.7113,6.8801
CH,1682,Cerniaz VD,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7291,6.8983
CH,1682,Lovatens,Vaud,VD,Broye-Vully District,2222,Lovatens,5674,46.6921,6.8659
CH,1682,Prévonloup,Vaud,VD,Broye-Vully District,2222,Prévonloup,5683,46.6979,6.8828
CH,1682,Villars-Bramard,Vaud,VD,Broye-Vully District,2222,Valbroye,5831,46.7202,6.9046
CH,1683,Sarzens,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.6825,6.8495
CH,1683,Brenles,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.6678,6.8562
CH,1683,Chesalles-sur-Moudon,Vaud,VD,Broye-Vully District,2222,Lucens,5675,46.6747,6.8366
CH,1787,Mur (Vully) VD,Vaud,VD,Broye-Vully District,2222,Vully-les-Lacs,5464,46.9388,7.0554
CH,1031,Mex VD,Vaud,VD,Gros-de-Vaud District,2223,Mex (VD),5489,46.5771,6.559
CH,1034,Boussens,Vaud,VD,Gros-de-Vaud District,2223,Boussens,5473,46.6033,6.586
CH,1035,Bournens,Vaud,VD,Gros-de-Vaud District,2223,Bournens,5472,46.6089,6.564
CH,1036,Sullens,Vaud,VD,Gros-de-Vaud District,2223,Sullens,5501,46.5912,6.5674
CH,1037,Etagnières,Vaud,VD,Gros-de-Vaud District,2223,Etagnières,5521,46.6014,6.6085
CH,1038,Bercher,Vaud,VD,Gros-de-Vaud District,2223,Bercher,5512,46.6916,6.7063
CH,1040,Echallens,Vaud,VD,Gros-de-Vaud District,2223,Echallens,5518,46.6384,6.6353
CH,1040,St-Barthélemy VD,Vaud,VD,Gros-de-Vaud District,2223,Saint-Barthélemy (VD),5535,46.6348,6.6021
CH,1040,Villars-le-Terroir,Vaud,VD,Gros-de-Vaud District,2223,Villars-le-Terroir,5537,46.6618,6.6426
CH,1041,Poliez-Pittet,Vaud,VD,Gros-de-Vaud District,2223,Poliez-Pittet,5533,46.6235,6.6887
CH,1041,Dommartin,Vaud,VD,Gros-de-Vaud District,2223,Montilliez,5540,46.6438,6.6973
CH,1041,Montaubion-Chardonney,Vaud,VD,Gros-de-Vaud District,2223,Jorat-Menthue,5804,46.6458,6.713
CH,1041,Naz,Vaud,VD,Gros-de-Vaud District,2223,Montilliez,5540,46.6594,6.694
CH,1041,Poliez-le-Grand,Vaud,VD,Gros-de-Vaud District,2223,Montilliez,5540,46.6397,6.6703
CH,1041,Bottens,Vaud,VD,Gros-de-Vaud District,2223,Bottens,5514,46.6151,6.6621
CH,1042,Assens,Vaud,VD,Gros-de-Vaud District,2223,Assens,5511,46.6178,6.6273
CH,1042,Bettens,Vaud,VD,Gros-de-Vaud District,2223,Bettens,5471,46.6242,6.5751
CH,1042,Bioley-Orjulaz,Vaud,VD,Gros-de-Vaud District,2223,Assens,5511,46.6193,6.6009
CH,1043,Sugnens,Vaud,VD,Gros-de-Vaud District,2223,Montilliez,5540,46.6544,6.6729
CH,1044,Fey,Vaud,VD,Gros-de-Vaud District,2223,Fey,5522,46.6729,6.6801
CH,1045,Ogens,Vaud,VD,Gros-de-Vaud District,2223,Ogens,5680,46.7093,6.7236
CH,1046,Rueyres,Vaud,VD,Gros-de-Vaud District,2223,Rueyres,5534,46.6975,6.6939
CH,1047,Oppens,Vaud,VD,Gros-de-Vaud District,2223,Oppens,5923,46.7153,6.695
CH,1053,Bretigny-sur-Morrens,Vaud,VD,Gros-de-Vaud District,2223,Bretigny-sur-Morrens,5515,46.601,6.6443
CH,1053,Cugy VD,Vaud,VD,Gros-de-Vaud District,2223,Cugy (VD),5516,46.5856,6.658
CH,1054,Morrens VD,Vaud,VD,Gros-de-Vaud District,2223,Morrens (VD),5527,46.5923,6.6271
CH,1055,Froideville,Vaud,VD,Gros-de-Vaud District,2223,Froideville,5523,46.5982,6.6917
CH,1058,Villars-Tiercelin,Vaud,VD,Gros-de-Vaud District,2223,Jorat-Menthue,5804,46.6199,6.7109
CH,1059,Peney-le-Jorat,Vaud,VD,Gros-de-Vaud District,2223,Jorat-Menthue,5804,46.6301,6.729
CH,1061,Villars-Mendraz,Vaud,VD,Gros-de-Vaud District,2223,Jorat-Menthue,5804,46.6453,6.7268
CH,1062,Sottens,Vaud,VD,Gros-de-Vaud District,2223,Jorat-Menthue,5804,46.6536,6.7399
CH,1063,Boulens,Vaud,VD,Gros-de-Vaud District,2223,Boulens,5661,46.6789,6.7183
CH,1063,Martherenges,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.6613,6.7558
CH,1063,Chapelle-sur-Moudon,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.6692,6.7359
CH,1063,Peyres-Possens,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.6628,6.7069
CH,1302,Vufflens-la-Ville,Vaud,VD,Gros-de-Vaud District,2223,Vufflens-la-Ville,5503,46.5754,6.5373
CH,1303,Penthaz,Vaud,VD,Gros-de-Vaud District,2223,Penthaz,5496,46.5988,6.5414
CH,1305,Penthalaz,Vaud,VD,Gros-de-Vaud District,2223,Penthalaz,5495,46.6128,6.5291
CH,1306,Daillens,Vaud,VD,Gros-de-Vaud District,2223,Daillens,5480,46.6286,6.5497
CH,1307,Lussery-Villars,Vaud,VD,Gros-de-Vaud District,2223,Lussery-Villars,5487,46.6328,6.5255
CH,1375,Penthéréaz,Vaud,VD,Gros-de-Vaud District,2223,Penthéréaz,5531,46.6828,6.6065
CH,1376,Eclagnens,Vaud,VD,Gros-de-Vaud District,2223,Goumoëns,5541,46.6491,6.592
CH,1376,Goumoens-le-Jux,Vaud,VD,Gros-de-Vaud District,2223,Goumoëns,5541,46.6677,6.588
CH,1376,Goumoens-la-Ville,Vaud,VD,Gros-de-Vaud District,2223,Goumoëns,5541,46.6602,6.6111
CH,1377,Oulens-sous-Echallens,Vaud,VD,Gros-de-Vaud District,2223,Oulens-sous-Echallens,5529,46.6467,6.573
CH,1409,Chanéaz,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.7276,6.7445
CH,1410,St-Cierges,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.6878,6.7447
CH,1410,Denezy,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.7222,6.7857
CH,1410,Correvon,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.7184,6.7414
CH,1410,Thierrens,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.7038,6.7589
CH,1416,Pailly,Vaud,VD,Gros-de-Vaud District,2223,Pailly,5530,46.6997,6.6735
CH,1417,Epautheyres,Vaud,VD,Gros-de-Vaud District,2223,Essertines-sur-Yverdon,5520,46.7348,6.6454
CH,1417,Essertines-sur-Yverdon,Vaud,VD,Gros-de-Vaud District,2223,Essertines-sur-Yverdon,5520,46.7142,6.6445
CH,1418,Vuarrens,Vaud,VD,Gros-de-Vaud District,2223,Vuarrens,5539,46.6858,6.6459
CH,1515,Neyruz-sur-Moudon,Vaud,VD,Gros-de-Vaud District,2223,Montanaire,5693,46.6972,6.7876
CH,1148,La Praz,Vaud,VD,Jura-Nord vaudois District,2224,La Praz,5758,46.6698,6.4243
CH,1321,Arnex-sur-Orbe,Vaud,VD,Jura-Nord vaudois District,2224,Arnex-sur-Orbe,5743,46.69,6.5168
CH,1322,Croy,Vaud,VD,Jura-Nord vaudois District,2224,Croy,5752,46.6859,6.4859
CH,1323,Romainmôtier,Vaud,VD,Jura-Nord vaudois District,2224,Romainmôtier-Envy,5761,46.6869,6.4618
CH,1324,Premier,Vaud,VD,Jura-Nord vaudois District,2224,Premier,5759,46.7092,6.4419
CH,1325,Vaulion,Vaud,VD,Jura-Nord vaudois District,2224,Vaulion,5765,46.6848,6.3832
CH,1326,Juriens,Vaud,VD,Jura-Nord vaudois District,2224,Juriens,5754,46.6828,6.4301
CH,1329,Bretonnières,Vaud,VD,Jura-Nord vaudois District,2224,Bretonnières,5748,46.7159,6.4704
CH,1337,Vallorbe,Vaud,VD,Jura-Nord vaudois District,2224,Vallorbe,5764,46.7078,6.3714
CH,1338,Ballaigues,Vaud,VD,Jura-Nord vaudois District,2224,Ballaigues,5744,46.7349,6.4104
CH,1341,Orient,Vaud,VD,Jura-Nord vaudois District,2224,Le Chenit,5872,46.6015,6.2394
CH,1341,L'Orient,Vaud,VD,Jura-Nord vaudois District,2224,Le Chenit,5872,46.5912,6.2577
CH,1342,Le Pont,Vaud,VD,Jura-Nord vaudois District,2224,L'Abbaye,5871,46.6681,6.3377
CH,1343,Les Charbonnières,Vaud,VD,Jura-Nord vaudois District,2224,Le Lieu,5873,46.6785,6.3026
CH,1344,L'Abbaye,Vaud,VD,Jura-Nord vaudois District,2224,L'Abbaye,5871,46.6405,6.324
CH,1345,Le Séchey,Vaud,VD,Jura-Nord vaudois District,2224,Le Lieu,5873,46.656,6.2997
CH,1345,Le Lieu,Vaud,VD,Jura-Nord vaudois District,2224,Le Lieu,5873,46.6487,6.2605
CH,1346,Les Bioux,Vaud,VD,Jura-Nord vaudois District,2224,L'Abbaye,5871,46.615,6.2908
CH,1347,Le Sentier,Vaud,VD,Jura-Nord vaudois District,2224,Le Chenit,5872,46.6106,6.2143
CH,1347,Le Solliat,Vaud,VD,Jura-Nord vaudois District,2224,Le Chenit,5872,46.6259,6.2202
CH,1348,Le Brassus,Vaud,VD,Jura-Nord vaudois District,2224,Le Chenit,5872,46.5685,6.1906
CH,1350,Orbe,Vaud,VD,Jura-Nord vaudois District,2224,Orbe,5757,46.727,6.5431
CH,1352,Agiez,Vaud,VD,Jura-Nord vaudois District,2224,Agiez,5742,46.7182,6.5077
CH,1353,Bofflens,Vaud,VD,Jura-Nord vaudois District,2224,Bofflens,5747,46.7036,6.4953
CH,1354,Montcherand,Vaud,VD,Jura-Nord vaudois District,2224,Montcherand,5756,46.734,6.5108
CH,1355,L'Abergement,Vaud,VD,Jura-Nord vaudois District,2224,L'Abergement,5741,46.7547,6.4832
